camp,mean1,mean2,pct1,pct2,log2fc,p,p_adj,status
CAMPSQ3198,0.8569842935483013,0.3237985965927618,0.72,0.16129032258064516,0.4882779664831149,5.046204648281522e-5,5.846855072643518e-4,unchange
CAMPSQ3199,0.6624822852056195,0.38238617047567974,0.44,0.1774193548387097,0.2661782780465275,0.05610689438860034,0.11824283311628084,unchange
CAMPSQ3200,2.810902327011679,1.7627928081847375,1,0.5967741935483871,0.4640052592227563,7.649754762273481e-4,0.00447377649426952,unchange
CAMPSQ3201,0.21359195965659725,0,0.24,0,0.279283432521925,7.470753396691767e-5,7.58001487232894e-4,unchange
CAMPSQ3206,0.18479745525908992,0,0.2,0,0.2446404470822123,3.274189510683537e-4,0.00227431186286528,unchange
CAMPSQ3207,0.859600050088823,1.2400038132256066,0.92,0.5806451612903226,-0.2685088183990735,0.16804869874431128,0.26213329905309934,unchange
CAMPSQ3208,0.06840900062690458,0,0.08,0,0.09546403487179352,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3210,0.17633814388703092,0,0.2,0,0.2343028292103993,3.274189510683537e-4,0.00227431186286528,unchange
CAMPSQ3211,0.08525561908038091,0,0.08,0,0.11803489238891685,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3220,0.08680138814444219,0.07424922895849839,0.08,0.03225806451612903,0.01675957177323253,0.3725599702187199,0.4938399414172188,unchange
CAMPSQ3221,0,0.03370748643273671,0,0.01612903225806451,-0.04782799650765386,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3224,0.24746404121308904,0.24572612588812737,0.28,0.14516129032258066,0.00201130444038122,0.3141966138229764,0.4358388419688875,unchange
CAMPSQ3228,0,0.17649864095168463,0,0.06451612903225806,-0.23449965401448639,0.20076361970598444,0.3026276663992212,unchange
CAMPSQ323,1.224405532305804,0.918242561518692,0.8,0.3709677419354839,0.21363466988945387,0.08563456844402204,0.16565766987254177,unchange
CAMPSQ3230,0.03392705682782018,0,0.04,0,0.04813440764044952,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3231,0.06010198305339911,0,0.08,0,0.08420306041876315,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3232,0.03481288076588337,0,0.04,0,0.04936991709954258,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3234,0.14976115742459303,0,0.12,0,0.20133419787703483,0.0060588713424739,0.02050410728703057,unchange
CAMPSQ3235,0.07007381165445883,0.02345358769530975,0.08,0.01612903225806451,0.06426463493721862,0.15438465991170225,0.2440429685303183,unchange
CAMPSQ3237,0,0.06127109512745992,0,0.03225806451612903,-0.08579323084149518,0.3760661069965115,0.4942379573361683,unchange
CAMPSQ3238,0.10851954184274736,0,0.08,0,0.1486342033771792,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ324,0.0513017827369501,0.07593957899340442,0.04,0.03225806451612903,-0.033420200092187,0.8937821311492382,0.9287569421228744,unchange
CAMPSQ3240,0.0412754101743886,0.01980723597944801,0.04,0.01612903225806451,0.03005522234200455,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ3241,0.02707092582566324,0,0.04,0,0.03853581242903741,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ325,1.2501890621891243,1.1536982541633154,0.72,0.43548387096774194,0.06323008865789055,0.19556380162520628,0.2972012866976711,unchange
CAMPSQ3256,8.02178417098872,5.641789153337014,0.96,0.9516129032258064,0.44184084819030106,4.2048228130534666e-4,0.00273905711413694,unchange
CAMPSQ326,0.1180041763230778,0,0.12,0,0.1609255774023372,0.0060588713424739,0.02050410728703057,unchange
CAMPSQ3260,0.9451458125632644,0.8599661666395805,0.6,0.3548387096774194,0.06460192847092618,0.2761885363472566,0.393138337196018,unchange
CAMPSQ3261,1.4300470991663974,1.4930051789076932,0.96,0.6451612903225806,-0.03690160343827175,0.6529277467602753,0.7387867470987824,unchange
CAMPSQ3265,0.3177824149132894,0.1658028262245418,0.32,0.06451612903225806,0.17678837577938766,0.00451414134061554,0.01665790188857465,unchange
CAMPSQ3267,0.2563003764656708,0.11981754069310352,0.28,0.04838709677419355,0.16591776461855537,0.00432199898375487,0.01617470961553578,unchange
CAMPSQ3268,0,0.20969698142773868,0,0.1129032258064516,-0.2746457101942986,0.08363462237924482,0.16263915704443194,unchange
CAMPSQ3270,1.3959625774890343,0.65557020953826906,0.8,0.3225806451612903,0.53327718092066,0.00388936691181724,0.01510565875478357,unchange
CAMPSQ3285,0.16039766111360326,0,0.2,0,0.2146192927691906,3.274189510683537e-4,0.00227431186286528,unchange
CAMPSQ3288,0.23997927327634835,0.08000597165716082,0.28,0.04838709677419355,0.19927671614117484,0.00432199898375487,0.01617470961553578,unchange
CAMPSQ3290,0.15784302800750613,0,0.16,0,0.2114396764139154,0.00141298166955616,0.00690929362646405,unchange
CAMPSQ3291,0.03137008862050035,0,0.04,0,0.04456211079654201,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3292,0,0.02069682055442643,0,0.01612903225806451,-0.02955440349643121,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3293,0.16265506356769455,0.01980723597944801,0.12,0.01612903225806451,0.1891266619461523,0.03746995879485941,0.08657713210302655,unchange
CAMPSQ3294,0.03137008862050035,0,0.04,0,0.04456211079654201,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3295,0,0.03638401141002598,0,0.01612903225806451,-0.05155866393690379,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3297,0.6465452721800565,0.94225170815962,0.48,0.3548387096774194,-0.23828800071464323,0.961734418686599,0.9722451773607697,unchange
CAMPSQ3299,0.422158292897655,0.6316728117607989,0.48,0.3225806451612903,-0.19826973986833088,0.9783610825633972,0.9845700830873716,unchange
CAMPSQ3300,0.2994453175204442,0.668568397617511,0.32,0.3225806451612903,-0.3607149019361697,0.3567885764844471,0.48179479306293954,unchange
CAMPSQ3302,2.3429515407221944,1.7423581154551908,0.96,0.6129032258064516,0.28570546168131494,0.0690864090082518,0.13942893454392635,unchange
CAMPSQ3305,0.9737942702725364,0.6150903338107891,0.6,0.25806451612903225,0.2893567659604354,0.0193654231610902,0.05247954030471221,unchange
CAMPSQ3306,0.7258001503401336,0.7448466384071921,0.6,0.2903225806451613,-0.01583482930468927,0.17719337715673217,0.274025147029807,unchange
CAMPSQ3307,0.5833653619738025,0.39143033202515243,0.48,0.1774193548387097,0.1864255204361384,0.03140531649932125,0.07509672838053984,unchange
CAMPSQ3308,2.5322492845772135,3.6707489559494935,1,0.8387096774193549,-0.4030667418701124,0.03428638289645663,0.08046064485214982,unchange
CAMPSQ3309,0.03137008862050035,0,0.04,0,0.04456211079654201,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ331,1.5958206725451691,0.46016764809897925,0.76,0.2258064516129032,0.8300567002602177,6.141616917950568e-6,1.1633438189292032e-4,unchange
CAMPSQ3311,0.0721954348757021,0.4005204798198797,0.08,0.1935483870967742,-0.3853951824926788,0.14461634407478227,0.23365959522999755,unchange
CAMPSQ3312,1.85373253382328,3.4689154058828797,1,0.9032258064516128,-0.6470746110565468,4.056790803747924e-5,4.947001163215736e-4,unchange
CAMPSQ3313,0.0293728888236158,0,0.04,0,0.04176569108161355,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3314,0.39034893271274584,0.04986397896462868,0.36,0.03225806451612903,0.40524457476209536,6.222358308657055e-5,6.88779293228403e-4,unchange
CAMPSQ3315,1.4234631780331275,1.9618625356453736,0.84,0.6774193548387096,-0.28943452216082965,0.23792410820427143,0.34941518727590243,unchange
CAMPSQ3316,0.16167248714342494,0.07194119413650833,0.2,0.04838709677419355,0.1159776210765591,0.04047848272419638,0.09207195865544668,unchange
CAMPSQ3322,3.0473167969727473,3.388748845381395,1,0.8064516129032258,-0.11684393357767511,0.3549142794464073,0.4804031180923942,unchange
CAMPSQ3328,0.1634545549515437,0.07052045406122114,0.16,0.03225806451612903,0.12010249848060786,0.04361706784658446,0.09629066290713754,unchange
CAMPSQ3329,1.495012862987055,1.3636046059787,0.92,0.4838709677419355,0.07805853794508372,0.19327467432902976,0.2947750531575374,unchange
CAMPSQ333,1.422633370450829,1.54918964159225,0.96,0.5645161290322581,-0.07346261275152446,0.8486861519418393,0.9030307023154156,unchange
CAMPSQ3331,1.64488072096659,0.6040422162653615,0.88,0.25806451612903225,0.7214905489208319,1.629134947890794e-5,2.534432321693761e-4,unchange
CAMPSQ3332,1.9355444221701084,1.6837402638027257,0.92,0.6774193548387096,0.12938303623782835,0.4870341885607246,0.607834438163261,unchange
CAMPSQ3333,0.19054993926031133,0.03961447195889602,0.16,0.01612903225806451,0.19557951560540615,0.0112584903220827,0.03423814865071726,unchange
CAMPSQ3334,0.519471778178313,0.2232588917018989,0.52,0.1129032258064516,0.3128401097332977,5.251356926830037e-4,0.0032969492017994,unchange
CAMPSQ3335,1.5686614753589283,1.8383049860228904,0.84,0.6290322580645161,-0.1440128509018752,0.8977075349098724,0.931614962369071,unchange
CAMPSQ3336,1.980384038023233,1.7679080515585248,0.88,0.5967741935483871,0.10670222323935138,0.3400961220914681,0.465024261544136,unchange
CAMPSQ3339,1.7009042197974356,1.3711987602975984,0.92,0.5967741935483871,0.18782588101726405,0.38879009354771665,0.5083121364404776,unchange
CAMPSQ334,0.15507569854874872,0.35520484454712586,0.16,0.0967741935483871,-0.23052353450952712,0.5364765259678925,0.6438693693185238,unchange
CAMPSQ3341,1.0358817728701673,1.3707390032370763,0.68,0.5,-0.2196830599009341,0.8172623984068133,0.8794594359085957,unchange
CAMPSQ3342,1.6303089576705636,2.5255382252147003,0.92,0.8064516129032258,-0.4226112536252201,0.00885386720287776,0.02839832794268639,unchange
CAMPSQ3343,0.03773940937824323,0,0.04,0,0.05344420863103842,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3344,0.04398020890599231,0,0.04,0,0.06209436249801129,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3345,3.96316867722198,2.624334446951918,1,0.7419354838709677,0.45354539581697423,0.02089618406486837,0.05598126117844405,unchange
CAMPSQ3346,5.00217259634296,6.434287413985479,1,0.967741935483871,-0.30870965956982993,0.07549608871527999,0.14996538739076734,unchange
CAMPSQ335,0.2989646556885781,0.20448208564452136,0.32,0.0967741935483871,0.1089492397411178,0.0273456803931457,0.06703556810157184,unchange
CAMPSQ3351,0.28419352645593154,0.5356667314745359,0.28,0.20967741935483872,-0.25800252681353597,0.913865956607008,0.9414398471463236,unchange
CAMPSQ3353,1.6440819650469456,2.2506660414751045,0.92,0.6935483870967742,-0.29796844749755114,0.3570533239101326,0.4820350152520642,unchange
CAMPSQ3354,0.43712065726433047,0.20832748015933455,0.32,0.0967741935483871,0.2501696861907183,0.01936129325674918,0.05247954030471221,unchange
CAMPSQ3355,0.14426882291527093,0.37851036421241474,0.12,0.14516129032258066,-0.2686840900880081,0.6110994755981674,0.7046752731289899,unchange
CAMPSQ3357,0.5500656464046348,0.29536598392878854,0.48,0.1774193548387097,0.25896955118832077,0.02694280034038593,0.06622344636365897,unchange
CAMPSQ3362,1.6940172914494562,3.143601693362808,0.92,0.8709677419354839,-0.6211262188961695,1.9057770374057115e-4,0.0015396015367688,unchange
CAMPSQ3363,0.9280372251628112,0.3496698356032472,0.64,0.1774193548387097,0.5145263767091866,3.4193904124400114e-4,0.0023547618918673,unchange
CAMPSQ3365,0.8468087832032184,1.2175869754904587,0.68,0.4516129032258064,-0.2639561904580247,0.9009573960276118,0.9330683985731004,unchange
CAMPSQ3366,3.3549283199521893,2.236982054373956,0.96,0.7419354838709677,0.4279996055875228,0.00204710364071925,0.0093850494675029,unchange
CAMPSQ337,0.9999485379996262,0.6696952513768206,0.64,0.3225806451612903,0.2603780679191605,0.06395057055814395,0.13150265527888066,unchange
CAMPSQ3370,0.5812081166560336,0.9794324769941416,0.56,0.46774193548387094,-0.32405958862304,0.21630977509079932,0.32263349953075415,unchange
CAMPSQ3371,0.18650666283161704,0.3956874514226295,0.2,0.1774193548387097,-0.2342557003032255,0.8950789337446015,0.9298231507317484,unchange
CAMPSQ3372,0.3915604420854407,0.05956068042121313,0.36,0.01612903225806451,0.39323736075633414,9.48190255109636e-6,1.6292433176032443e-4,unchange
CAMPSQ3374,0.0975671395672359,0.02327085883431614,0.12,0.01612903225806451,0.10112111828174584,0.04246703052054175,0.09463039094499642,unchange
CAMPSQ3375,0.4696847476040892,0.09275951547598296,0.52,0.04838709677419355,0.42753078443054143,1.5080792336492865e-6,4.143485023145317e-5,unchange
CAMPSQ3376,0.08487163165711861,0,0.04,0,0.11752434467159067,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ338,0.10616699277694272,0,0.12,0,0.14556919883211053,0.0060588713424739,0.02050410728703057,unchange
CAMPSQ3381,0.03219315895372234,0.02192040263395558,0.04,0.01612903225806451,0.01443014488995919,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ339,0.03392705682782018,0,0.04,0,0.04813440764044952,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3395,3.6647132803853575,2.7357101586570427,0.92,0.7580645161290323,0.3204058821463248,0.04645906891165237,0.10119616658542804,unchange
CAMPSQ3396,0.03666025112272019,0,0.04,0,0.05194315130474442,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3399,1.248718986221474,0.5624511806302921,0.68,0.27419354838709675,0.5252922713847432,0.0025064375106497,0.01104026046357607,unchange
CAMPSQ340,0.6857244980505376,0.21095060261553897,0.64,0.12903225806451613,0.4772287570018968,3.497930504475691e-5,4.546490468346624e-4,unchange
CAMPSQ3402,0.6269462751733214,0.37119280168456736,0.52,0.1935483870967742,0.24673517038867143,0.02238545860847294,0.05921319838404779,unchange
CAMPSQ3403,1.2615019753545615,1.2522249381865689,0.68,0.4838709677419355,0.00593033412009498,0.4926766024453671,0.6130841129084725,unchange
CAMPSQ3404,1.2442084092499686,0.7257346288567227,0.88,0.3225806451612903,0.3789960243455912,0.00302032846505911,0.01257526105107135,unchange
CAMPSQ3406,0,0.0440563568917359,0,0.01612903225806451,-0.06219958893250382,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3407,0.4108106610673105,1.2108366070573462,0.44,0.5645161290322581,-0.6480680230972878,0.00424008461560529,0.01603029265436608,unchange
CAMPSQ3408,0.05783911650966258,0,0.08,0,0.08112022909380555,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ341,0.48718368513208904,0,0.4,0,0.5725828486432074,1.5921388635549358e-7,8.258290367037282e-6,unchange
CAMPSQ3410,0.02707092582566324,0.0353862050418265,0.04,0.01612903225806451,-0.01163318927694809,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ3418,0.8991374741547035,0.5669785802199885,0.6,0.27419354838709675,0.277358883557159,0.02880323334190658,0.06992910981958947,unchange
CAMPSQ3419,0.8769188182001743,1.6765429213355978,0.76,0.7903225806451613,-0.5120045369865533,2.1494152927845517e-4,0.0017023853700731,unchange
CAMPSQ3421,0.03773940937824323,0.35167564447819144,0.04,0.12903225806451613,-0.38130478748331326,0.1982465200551968,0.30012771039452874,unchange
CAMPSQ3428,0.4149880328449259,0.2650797482533467,0.32,0.14516129032258066,0.16156151904944818,0.12241515689205608,0.2060673705644256,unchange
CAMPSQ3429,1.7862810348049032,0.9384805635844286,0.84,0.4032258064516129,0.5234145111357003,0.00182424603316243,0.008508038221892,unchange
CAMPSQ3430,0.07179571140112817,0,0.08,0,0.10002994848718122,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3431,0.32219268056735323,0.18910668015464208,0.28,0.04838709677419355,0.15305428170131788,0.00409711003383684,0.0156174180548039,unchange
CAMPSQ3432,0.02564595755594024,0,0.04,0,0.03653281337639412,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3433,0.03219315895372234,0.02327085883431614,0.04,0.01612903225806451,0.01252489838997541,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ3434,0.12651473500872343,0.06202374799486451,0.16,0.03225806451612903,0.0850501576811546,0.04361706784658446,0.09629066290713754,unchange
CAMPSQ3438,0.18773665778148207,0,0.12,0,0.24821500059375493,0.0060588713424739,0.02050410728703057,unchange
CAMPSQ344,0.4159982982494622,1.435125896689166,0.32,0.41935483870967744,-0.7821768303852527,0.08903222429739904,0.17103802175512794,unchange
CAMPSQ3442,0.8961242507034703,2.036994784790429,0.72,0.8548387096774194,-0.6795909256969459,3.5086411490318766e-6,7.800837437254833e-5,unchange
CAMPSQ3443,0.4887852469753331,0.11894117765714685,0.48,0.08064516129032258,0.41200146794536113,1.1897045928345034e-4,0.00107988979803735,unchange
CAMPSQ3445,0.1527518466756498,0.08626119238708647,0.12,0.03225806451612903,0.08571093485744859,0.13366224543743918,0.21884743031470236,unchange
CAMPSQ3447,0.03219315895372234,0,0.04,0,0.04571297404476785,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3449,0.04436557231588287,0,0.04,0,0.06262680486622314,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ345,0.3255177212669349,1.453304059943758,0.32,0.6774193548387096,-0.8881700929122386,5.198827301692213e-5,5.998646886567937e-4,unchange
CAMPSQ3454,0.06867561849906084,0,0.08,0,0.0958240096528811,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ346,0.03773940937824323,0.02345358769530975,0.04,0.01612903225806451,0.01999852915201834,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ3464,0.24439619256370915,0.02192040263395558,0.16,0.01612903225806451,0.28416305667241004,0.00984924559393085,0.03098827270199334,unchange
CAMPSQ3466,0.6187033805833021,1.0630621689888418,0.68,0.5161290322580645,-0.34994865341918346,0.15978943701732415,0.25129820783398954,unchange
CAMPSQ3469,2.7900441842019528,1.6539857753810978,0.88,0.5161290322580645,0.5140540290942005,0.00219354839425973,0.0098977183643427,unchange
CAMPSQ3471,0.04172751929897767,0,0.04,0,0.05897796671112989,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3472,0.48540922133215,0.33322389726308144,0.52,0.1774193548387097,0.1559413573535437,0.02054231810145467,0.05521058860197261,unchange
CAMPSQ3473,0.7691751592959567,0.3579264223009953,0.8,0.1935483870967742,0.3816715799320764,7.665206179505904e-5,7.697091973705385e-4,unchange
CAMPSQ3474,0.5268344664640527,0.42573099472016224,0.48,0.20967741935483872,0.098841857728906607,0.10265883543491187,0.19191603367193577,unchange
CAMPSQ3475,0.6626033046415734,1.517654767334868,0.6,0.5645161290322581,-0.5986364832875505,0.04917069650469001,0.10594637773711946,unchange
CAMPSQ3476,1.1003061932686755,1.217460747887772,0.68,0.4032258064516129,-0.07830890045131657,0.44553058867264494,0.5677829545655981,unchange
CAMPSQ3477,0.6268573124291271,0.6934553385619506,0.48,0.3225806451612903,-0.05788221778943191,0.6215504830210226,0.7142039711732248,unchange
CAMPSQ3478,1.4509144379868817,1.0986072559363214,1,0.43548387096774194,0.2238879216686985,0.04311976605619173,0.09598884632979642,unchange
CAMPSQ3479,0.20303302107680957,0.2910471743007775,0.24,0.0967741935483871,-0.10186547463341632,0.1478178243333168,0.23758729367214257,unchange
CAMPSQ3480,0.5443044326994779,0.11777515025665838,0.4,0.04838709677419355,0.4663271755294822,7.423368875735313e-5,7.58001487232894e-4,unchange
CAMPSQ3481,1.6889385055885668,2.570650431631321,0.88,0.8709677419354839,-0.4091501382919209,0.01170360584642267,0.0353592882131986,unchange
CAMPSQ3483,1.3206081859450025,0.5201014944944145,0.92,0.25806451612903225,0.6103353039291493,1.397142425089436e-5,2.228201281392635e-4,unchange
CAMPSQ3489,2.367850152527171,1.4844482815927365,0.92,0.5483870967741935,0.4389024394440581,0.01558922419103747,0.0438743378601714,unchange
CAMPSQ3490,0.3237485647874162,0.3660190900912864,0.36,0.1774193548387097,-0.04534852536143968,0.2391620526507637,0.350501555904869,unchange
CAMPSQ3491,0,0.09343808486999387,0,0.03225806451612903,-0.12887153114966451,0.3760661069965115,0.4942379573361683,unchange
CAMPSQ3494,1.053193586487719,1.6996620960588331,0.72,0.7096774193548387,-0.394909184102757,0.01978181488676334,0.05347738559256529,unchange
CAMPSQ3495,0.6371179213236708,0.6034333043652227,0.56,0.2903225806451613,0.02999389724794559,0.2523667807260758,0.36646667530866583,unchange
CAMPSQ3499,0.03773940937824323,0,0.04,0,0.05344420863103842,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ35,1.9578924315478203,3.1572829932075823,1,0.7903225806451613,-0.49107137047336047,0.02443976320447857,0.06368107313843009,unchange
CAMPSQ3500,0.06329994565143598,0.07492030592246185,0.08,0.04838709677419355,-0.01568107978938664,0.625328885898228,0.7160254418681999,unchange
CAMPSQ3504,0.07001152987182312,0.02192040263395558,0.08,0.01612903225806451,0.06634351326533397,0.15438465991170225,0.2440429685303183,unchange
CAMPSQ3505,0.1407127007964697,0.0560230366726798,0.12,0.01612903225806451,0.11129417429510008,0.04246703052054175,0.09463039094499642,unchange
CAMPSQ3506,0.2480460143068588,0.09571501016623982,0.2,0.04838709677419355,0.18779851648284696,0.03695559912776915,0.0855667814597909,unchange
CAMPSQ3507,0.6674676019608247,0.3939431278892684,0.36,0.1129032258064516,0.258487029613259,0.01321351033757565,0.03850318460735012,unchange
CAMPSQ3508,0.4531651796150446,1.279988769855415,0.44,0.5967741935483871,-0.6498280165970682,0.00162499499822895,0.00774899991435466,unchange
CAMPSQ3509,1.6184195249462063,1.766669058057895,0.92,0.6612903225806451,-0.07945381736602182,0.632580136720444,0.721165469327761,unchange
CAMPSQ351,0.4689734010714775,0.7861974663398819,0.48,0.4032258064516129,-0.2820833079690318,0.4103894998296147,0.5316670691069939,unchange
CAMPSQ3511,1.1305044313849957,0.9805434414902068,0.76,0.3548387096774194,0.10529870643646903,0.08689697753715747,0.16774283081593724,unchange
CAMPSQ3512,0.4846530212107454,1.0856277491273647,0.56,0.5161290322580645,-0.49035588542203334,0.06032670475011973,0.12507030682225043,unchange
CAMPSQ3515,0,0.02844626500540479,0,0.01612903225806451,-0.04046641687166205,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3519,0.13687791666760943,0,0.16,0,0.1850773391249187,0.00141298166955616,0.00690929362646405,unchange
CAMPSQ352,0.3194664809268303,0.12928887356140167,0.32,0.08064516129032258,0.2245401250330709,0.01258377218465998,0.03732759787539439,unchange
CAMPSQ3526,2.929887244970471,4.2528986660541115,1,0.8870967741935484,-0.4186258339076638,0.00233105441196447,0.0103998006321566,unchange
CAMPSQ3527,0.5766410874314629,0.5597504050665436,0.56,0.25806451612903225,0.01553909282388472,0.16501170519872377,0.2582670512839585,unchange
CAMPSQ3528,0.5984877727480847,0.3834052717305148,0.56,0.14516129032258066,0.20848384939721168,0.00153807657608057,0.0073907575733742,unchange
CAMPSQ3529,0.27685749035674484,0.22984529311549892,0.28,0.12903225806451613,0.05412067038801647,0.19716691686550855,0.29930973430075836,unchange
CAMPSQ353,0.11284379591915672,0,0.12,0,0.1542511033105985,0.0060588713424739,0.02050410728703057,unchange
CAMPSQ3530,0.23652356421583648,0.13886317129391304,0.24,0.06451612903225806,0.11869530830563156,0.036478939617309,0.08478145514073071,unchange
CAMPSQ3535,0.03526093088857546,0.01980723597944801,0.04,0.01612903225806451,0.02169795593444154,0.5272151978408145,0.6406928723487016,unchange
CAMPSQ3536,0.03392705682782018,0,0.04,0,0.04813440764044952,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3537,0.47562345836665354,0.14576466103472857,0.48,0.06451612903225806,0.3650138828806006,3.628623727708657e-5,4.6510073184256455e-4,unchange
CAMPSQ3539,0.6718810801226287,1.5082558109331612,0.68,0.7258064516129032,-0.5852122595619489,2.17794599373558e-4,0.0017169886740387,unchange
CAMPSQ3540,0.04172751929897767,0.0615394978562914,0.04,0.03225806451612903,-0.02718008545657248,0.8937821311492382,0.9287569421228744,unchange
CAMPSQ3543,0.09096902130588631,0.36334720475916016,0.12,0.1935483870967742,-0.3215428851878316,0.28839091945962453,0.4065454922532172,unchange
CAMPSQ3544,0.5602131852980351,1.1389902773864882,0.6,0.5161290322580645,-0.4551867545167992,0.08677199776689955,0.167624290847996,unchange
CAMPSQ3545,0.4778544357932728,0.10470231542741254,0.44,0.06451612903225806,0.4198465169889392,9.719219491433358e-5,9.236587016687525e-4,unchange
CAMPSQ3546,0.07335309772960812,0,0.08,0,0.1021247532093879,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3547,0.06555553172314595,0.03042639550662991,0.08,0.01612903225806451,0.04836432627310745,0.15438465991170225,0.2440429685303183,unchange
CAMPSQ3548,0.0335401643468053,0,0.04,0,0.0475944543444396,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3551,0.2577209283915381,0.18486867584044325,0.28,0.06451612903225806,0.08608467500879664,0.01323979791881269,0.03850318460735012,unchange
CAMPSQ3552,0.03666025112272019,0,0.04,0,0.05194315130474442,0.12128522155214529,0.20478642519452575,unchange
CAMPSQ3554,0.0947869232543811,0.06370757324259847,0.12,0.03225806451612903,0.04154851745617956,0.13366224543743918,0.21884743031470236,unchange
CAMPSQ3557,0.0707934162748248,0.0799446484016241,0.08,0.03225806451612903,-0.01227719646489863,0.3725599702187199,0.4938399414172188,unchange
CAMPSQ3558,0.08564098249027148,0.3007920513082454,0.08,0.1129032258064516,-0.2608432587124056,0.5701283707129787,0.6685748961931403,unchange
CAMPSQ356,0,0.02345358769530975,0,0.01612903225806451,-0.03344567947901993,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3562,0.31674150357912234,0,0.32,0,0.39697215037182976,3.640390804052256e-6,7.800837437254833e-5,unchange
CAMPSQ3563,0.6212513060235686,0.19031315484388311,0.56,0.1129032258064516,0.44576656018315647,8.723622586540243e-5,8.479177820542619e-4,unchange
CAMPSQ3564,0.2106686877611695,0.14778835616941377,0.2,0.08064516129032258,0.07694746629271497,0.17817957608777657,0.27476983809034733,unchange
CAMPSQ3565,0.15243033405356002,0.08638505142244327,0.12,0.04838709677419355,0.08514400700121841,0.2714970229614552,0.3894700575543405,unchange
CAMPSQ3566,0.2917997343323228,0.06307278337823544,0.24,0.03225806451612903,0.2811420541363002,0.00361973271340261,0.01444249932378469,unchange
CAMPSQ3568,0.11839106880409268,0.07487792145909798,0.08,0.04838709677419355,0.05725192886976058,0.5927758053397907,0.6886970315335647,unchange
CAMPSQ3570,0.17558562710248607,0.02897777983841989,0.2,0.01612903225806451,0.19216779716074825,0.00289581102578715,0.01218742642633531,unchange
CAMPSQ3571,0,0.0729857135859911,0,0.03225806451612903,-0.1016308672632552,0.3760661069965115,0.4942379573361683,unchange
CAMPSQ3572,0,0.07055635824301384,0,0.03225806451612903,-0.09836074679067476,0.3760661069965115,0.4942379573361683,unchange
CAMPSQ3574,0.03219315895372234,0.08625010413527902,0.04,0.03225806451612903,-0.07364334130141473,0.8937821311492382,0.9287569421228744,unchange
CAMPSQ3577,0.10555643362005236,0.06763116568285131,0.12,0.04838709677419355,0.05035934450226215,0.28091340026366246,0.39830340660346064,unchange
CAMPSQ3578,0.06971695638603433,0,0.08,0,0.09722911472276044,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3579,0,0.03601838378308289,0,0.01612903225806451,-0.05104960336942023,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3580,0.03825554705432287,0.09966194766667734,0.04,0.06451612903225806,-0.08289850650719931,0.6335860952148041,0.721165469327761,unchange
CAMPSQ3594,0.06463381971219126,0,0.08,0,0.09035730150574324,0.02628655227155814,0.06472509543351716,unchange
CAMPSQ3595,0,0.02663754295303801,0,0.01612903225806451,-0.03792692432254287,0.5421264077162994,0.6438693693185238,unchange
CAMPSQ3598,0.12341805430625004,0.12684759839085114,0.12,0.06451612903225806,-0.00439751641615019,0.4558612464201841,0.5784247639762281,unchange
CAMPSQ3600,0.07020041546952549,0.02844626500540479,0.08,0.01612903225806451,0.05741457725846778,0.15438465991170225,0.2440429685303183,unchange
